white_matter_of_forebrain,head_of_caudate,anterior_horn_of_lateral_ventricle,septum_pellucidum,putamen,anterior_olfactory_nucleus,olfactory_tubercle,core_of_nucleus_accumbens,claustrum,medial_septal_nucleus,basal_nucleus_of_meynert,diagonal_band,lateral_olfactory_stria,optic_nerve,bed_nucleus_of_stria_terminalis,body_of_caudate,external_segment_of_globus_pallidus,ventral_pallidus,lateral_olfactory_area,substantia_innominata,anterior_commissure,preoptic_region_of_hth,lateral_preoptic_area,median_preoptic_nucleus,layer_iii_of_piriform_cortex,suprachiasmatic_nucleus,optic_chiasm,temporal_claustrum,supraoptic_region_of_hth,stria_terminalis,magnocellular_division_of_reticular_nucleus,parvocellular_division_of_reticular_nucleus_(perireticular_nucleus),medial_preoptic_nucleus,anterior_hypothalamic_nucleus,paraventricular_nucleus_of_hypothalamus,supraoptic_nucleus,fornix,stria_medullaris_of_thalamus,internal_segment_of_globus_pallidus,periventricular_nucleus__supraoptic_portion,optic_tract,supraoptic_dicussation,amygdaloid_complex,anterior_amygdaloid_area,basolateral_nucleus_(basal_nucleus),ventral_division_of_basomedial_nucleus,thalamus,anterodorsal_nucleus_of_thalamus,anteroventral_nucleus_of_thalamus,parataenial_nucleus_of_thalamus,parvocellular_division_of_va,fasciculosus_nucleus_of_thalamus,rhomboid_(central)_nucleus_of_thalamus,paraventricular_nucleus,zona_incerta,periventricular_nucleus__tuberal_portion,juxtaparaventricular_lateral_hypothalamic_area,dorsomedial_hypothalamic_nucleus,lateral_hypothalamic_area__tuberal_part,pallidohypothalamic_area,medial_corticohypothalamic_tract,ventral_subdivision_of_coa,paralaminar_nucleus,amygdalocortical_(corticoamygdaloid)_transition_area,dorsal_part_of_ventromedial_hypothalamic_nucleus,ventral_part_of_ventromedial_hypothalamic_nucleus,arcuate_nucleus_of_hypothalamus,inferior_thalamic_peduncle,anteromedial_nucleus_of_thalamus,reuniens_nucleus_(medioventral_nucleus)_of_thalamus,reticular_nucleus_of_thalamus,central_part_of_ventromedial_hypothalamic_nucleus,tuberomammillary_nucleus,lateral_tuberal_nuclei,ventral_medial_nucleus_of_thalamus,posterior_hypothalamic_nucleus,mammillothalamic_tract,medial_subdivision_of_central_nucleus,lateral_subdivision_of_central_nucleus,rostral_subdivision_of_medial_nucleus,magnocellular_(medial)_division_of_md,magnocellular_division_of_va,central_medial_nucleus_of_thalamus,paracentral_nucleus_of_thalamus,intermediodorsal__nucleus_of_thalamus,amygdalostriatal_transition_area,lateral__hypothalamic_area__posterior_part,mammillary_peduncle,amygdalohippocampal_area,central_dorsal_nucleus_of_thalamus,supramammillary_nucleus,lateral_part_of_medial_mammillary_nucleus,medial_part_of_medial_mammillary_nucleus,basal_division_of_medial_mammillary_nucleus,lateral_mammillary_nucleus,lenticular_fasciculus,substantia_nigra__reticular_part,central_part_of_medial_division_of_md,parvocellular_(central)_division_of_md,rostral_division_of_vl,medial_portion_of_sth,laterodorsal_portion_of_sth,amygdalohippocampal_transition_area,lateroventral_portion_of_sth,thalamic_fasciculus,uncal_subiculum,stratum_lacunosum-moleculare_of_uncal_ca1,stratum_radiatum_of_uncal_ca1,stratum_pyramidale_of_uncal_ca1,stratum_oriens_of_uncal_ca1,stratum_lacunosum-moleculare_of_rostral_ca1,stratum_radiatum_of_rostral_ca1,stratum_pyramidale_of_rostral_ca1,stratum_oriens_of_rostral_ca1,rostral_subiculum,posteroventral_putamen,dorsal_subdivision_of_vlc,substantia_nigra__compact_part,alveus,molecular_layer_of_uncal_dentate_gyrus,granular_layer_of_uncal_dentate_gyrus,polyform_layer_of_uncal_dentate_gyrus,stratum_lacunosum-moleculare_of_uncal_ca2,stratum_radiatum_of_uncal_ca2,stratum_pyramidale_of_uncal_ca2,stratum_oriens_of_uncal_ca2,stratum_lacunosum-moleculare_of_uncal_ca3,stratum_lucidum__of_uncal_ca3,stratum_pyramidale_of_uncal_ca3,stratum_oriens_of_uncal_ca3,lateral_nucleus,lateral_dorsal_nucleus_of_thalamus,densocelllular_(paralamellar)_division_of_md,multiform_(lateral)_division_of_md,ventral_subdivision_of_vlc,medial_subdivision_of_vlc_(area_x),midbrain_(mesencephalon),red_nucleus,root_of_oculomotor_nerve,tail_of_caudate,rostral_division_of_ventral_posterior_lateral_nucleus,parvocellular_division_of_vpm,lateral_division_of_centromedian_nucleus_of_thalamus,medial_division_of_centromedian_nucleus_of_thalamus,parafascicular_nucleus_of_thalamus,periventricular_area_of_thalamus,nucleus_of_the_field_of_forel,parabrachial_pigmented_nucleus,cerebellothalamic_tract,molecular_layer_of_rostral_dentate_gyrus,granular_layer_of_rostral_dentate_gyrus,polyform_layer_of_rostral_dentate_gyrus,stratum_lacunosum-moleculare_of_rostral_ca2,stratum_radiatum_of_rostral_ca2,stratum_pyramidale_of_rostral_ca2,stratum_oriens_of_rostral_ca2,fasciculus_retroflexus_(habenuno-interpeduncular_tract),pontine_nucleus,pontocerebellar_tract,stratum_lacunosum-moleculare_of_rostral_ca3,stratum_lucidum__of_rostral_ca3,stratum_pyramidale_of_rostral_ca3,stratum_oriens_of_rostral_ca3,pyramidal_cells_of_uncal_ca4,ventral_posterior_medial_nucleus,ventral_posterior_inferior_nucleus,lateral_division_of_central_lateral_nucleus,subparafascicular_nucleus_of_thalamus,lateral_habenular_nucleus,white_matter_of_midbrain,pyramidal_cells_of_rostral_ca4,parasubthalamic_nucleus,ventral_tegmental_area,interpeduncular_nucleus,lateral_posterior_nucleus_of_thalamus,basal_ventral_medial_nucleus,dorsal_division_of_central_lateral_nucleus,medial_habenular_nucleus,edinger-westphal_nucleus_(accessory_oculomotor_nucleus),interstitial_nucleus_of_cajal,anterior_nucleus_of_pulvinar,caudal_division_of_ventral_posterior_lateral_nucleus,fimbria,oculomotor_nucleus,periaqueductal_gray_substance,precommissural_nucleus,interstitial_nucleus_of_posterior_commissure,subcommissural_organ,decussation_of_superior_cerebellar_peduncle,posterior_commissure,posterior_nucleus_of_thalamus,centromedian_nucleus_of_thalamus,dorsal_lateral_geniculate_nucleus,limitans_nucleus,habenular_commissure,pretectal_region,peripeduncular_nucleus,medial_lemniscus,dorsal_medial_geniculate_nucleus,ventral_medial_geniculate_nucleus,pineal_body,superior_colliculus,medial_nucleus_of_pulvinar,magnocellular_(medial)_nucleus,suprageniculate_nucleus_of_thalamus,lateral_lemniscus,lateral_nucleus_of_pulvinar,inferior_nucleus_of_pulvinar,trochlear_nucleus,dorsal_raphe_nucleus,brachium_of_inferior_colliculus,brachium_of_superior_colliculus,pontine_reticular_formation,medial_longitudinal_fasciculus,superior_cerebellar_peduncle_(brachium_conjunctivum),root_of_trochlear_nerve,central_nucleus_of_inferior_colliculus,parabigeminal_nucleus,middle_cerebellar_peduncle,lateral_parabrachial_nucleus,molecular_layer_of_caudal_dentate_gyrus,granular_layer_of_caudal_dentate_gyrus,polyform_layer_of_caudal_dentate_gyrus,stratum_lacunosum-moleculare_of_caudal_ca1,stratum_radiatum_of_caudal_ca1,stratum_pyramidale_of_caudal_ca1,stratum_oriens_of_caudal_ca1,stratum_lacunosum-moleculare_of_caudal_ca2,stratum_radiatum_of_caudal_ca2,stratum_pyramidale_of_caudal_ca2,stratum_oriens_of_caudal_ca2,stratum_lacunosum-moleculare_of_caudal_ca3,stratum_lucidum__of_caudal_ca3,stratum_pyramidale_of_caudal_ca3,stratum_oriens_of_caudal_ca3,pyramidal_cells_of_caudal_ca4,caudal_subiculum,pulvinar_of_thalamus,pons,medial_parabrachial_nucleus,commissure_of_inferior_colliculus,nucleus_coeruleus,central_tegmental_tract,spinal_lemniscus_in_hindbrain,molecular_layer_of_pva,granular_cell_layer_of_pva,dorsal_nucleus_of_lateral_lemniscus,ventral_nucleus_of_lateral_lemniscus,mesencephalic_trigeminal_tract,central_gray_of_pons,white_matter_of_hindbrain,rostral_(anterior)_medullary_velum,root_of_facial_nerve,motor_nucleus_of_trigeminal_nerve,mesencephalic_trigeminal_nucleus,nucleus_of_trapezoid_body,medial_superior_olive,inferior_olive__principal_nucleus,amiculum_of_the_olive,principal_sensory_nucleus_of_trigeminal_nerve,lateral_superior_olivary_nucleus,myelencephalon_(medulla_oblongata),facial_nucleus,spinal_trigeminal_nucleus,inferior_olive__medial_nucleus,spinal_trigeminal_tract,abducens_nucleus,superior_vestibular_nucleus,inferior_olive__dorsal_nucleus,solitary_tract,ventral_cochlear_nucleus,lateral_vestibular_nucleus,ambiguus_nucleus,medial_vestibular_nucleus,medullary_reticular_formation,inferior_cerebellar_peduncle,spinal_(inferior)_vestibular_nucleus,fastigial_(medial)_nucleus,solitary_nucleus,dentate_(lateral)_nucleus,hypoglossal_nucleus,dorsal_motor_nucleus_of_the_vagus_(vagal_nucleus),external_(accessory/lateral)_cuneate_nucleus,dorsal_cochlear_nucleus,medial_interpositus_(globose)_nucleus,lateral_interpositus_(emboliform)_nucleus,cuneate_nucleus,gracile_nucleus,central_gray_of_medulla_oblongata,spinal_accessory_(supraspinal)_nucleus,corticospinal_tract,superficial_pulvinar_nucleus,diffuse_pulvinar_nucleus,parietotemporopontine_tract,corticonuclear_tract,frontopontine_tract,decussation_of_trochlear_nerve_fibres,infundibular_stalk,reticular_formation_/_cuneiform_area,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
251332.19,3354.743,0.0,14.57456,5800.487,39.387936,11.864537,525.36224,1008.0316,71.159225,33.36979,19.984938,8.85238,6.8131435e-06,123.07122,1005.43604,1427.0563,78.14062,130.00337,347.07208,171.39107,42.115177,55.638924,7.448183,20.567186,0.65300936,12.803317,265.6016,46.496185,202.17744,40.76007,63.727516,11.327941,5.6611466,19.031551,14.057386,244.3676,45.31436,656.069,4.9324493,212.84189,2.5514085,167.37428,277.86447,511.2431,249.56607,745.2911,8.117254,150.6562,10.507985,828.02057,25.855715,6.8185916,96.944496,216.81923,7.1969347,30.65832,7.422638,41.46841,58.578953,1.8929833,34.905678,19.65707,178.4967,8.179214,7.1611304,30.565807,27.976276,16.073057,34.944824,499.32474,8.270164,26.593864,5.7002125,23.878721,130.48677,91.57096,44.746643,13.714563,44.67403,333.34497,456.9694,26.341997,106.33487,8.91698,68.46876,96.19332,18.843018,29.420763,2.8919606,2.5025744,8.462226,11.604239,6.010659,2.875795,117.53403,442.89618,80.169914,450.28748,289.67932,90.89756,100.33422,17.812132,181.33011,24.698402,49.262238,96.633705,38.161674,164.07935,29.279783,289.08423,136.98914,522.4442,121.16354,764.40674,99.96729,212.07442,217.30379,720.139,38.430824,5.7857704,20.88323,52.60512,19.7478,57.59927,19.335253,22.574312,17.445274,65.23197,35.0725,797.9347,132.63661,78.04287,250.04095,236.41026,120.54831,837.1498,224.08476,5.3096604,202.07669,266.90262,23.697306,68.32314,149.13814,64.974335,36.79104,2.37214,48.84781,259.05142,256.5633,47.33469,141.47826,41.777016,11.971932,34.269028,13.222651,7.3703246,2741.8606,1239.6095,39.549416,23.300014,70.62676,45.897724,5.8453236,49.37185,93.44142,78.40089,14.628358,15.224635,99.295555,99.921524,2.6053903,15.119869,2.0311372,685.7055,7.6090226,2.6790402,2.4900405,2.9363189,0.3130012,298.90326,390.68307,29.092813,3.1835754,126.14092,3.6565888,34.383785,0.536014,319.32352,40.923386,55.962597,13.081737,83.942474,22.247904,1.6687796,63.70076,12.684142,360.89392,78.11832,18.132048,9.665814,142.6765,824.6042,11.489031,5.3111196,106.610466,126.927444,41.000736,1.4892797,8.558445,58.753113,31.084656,449.4029,64.59933,291.61823,1.5769883,120.26237,5.028702,2035.7518,3.997288,62.828075,13.315565,26.992107,51.883717,37.777702,144.56914,39.29401,8.035183,4.4530606,8.313761,2.829924,10.05595,5.165627,14.423901,11.403278,19.800243,169.45012,59.756985,596.9264,4.1767583,10.194236,12.429388,192.61823,81.12744,31496.428,30903.955,2.1526215,2.6348128,4.904144,59.627617,17299.645,5.094481,13.088497,4.3504605,5.372348,0.75437766,6.0795527,119.3766,114.75695,4.9593315,3.6227798,378.2809,21.431135,48.997574,12.032223,118.532974,6.4336,2.614374,3.48315,0.97850364,5.862656,8.7982435,0.9291052,14.187189,229.41153,273.51816,11.243974,17.26079,16.208277,628.5758,1.3280145,1.2225666,3.3116748,5.8934093,35.780785,56.425694,15.399531,1.4484227,3.8799355,1.3196359,140.40242,8.794897,8.530705,189.53983,17.365988,65.00139,1.7647171,2.4147377,116.71867,3418.0898,2678.5767,7329.316,3348.8608,2941.2595,15043.552,20154.564,17243.104,3313.8718,16211.377,9316.187,10211.906,6586.962,17003.145,3284.7476,5139.0513,4887.62,2735.045,3965.9421,3047.8362,13039.871,3394.2659,17614.742,13153.967,2741.831,21733.162,25784.32,16187.126,15594.665,14737.839,1469.282,3382.3616,1014.65326,7837.8364
